idx,text,label_value,label
12456,the disjointed feel of a bunch of strung-together tv episodes . ,0,negative
10925,such a big job ,1,positive
7298,"is the performance of gedeck , who makes martha enormously endearing ",1,positive
22083,that both thrills the eye and ,1,positive
13723,it belongs on the big screen ,1,positive
35811,"ambitious , sometimes beautiful adaptation ",1,positive
3944,rated eee for excitement . ,1,positive
44178,"a bizarre piece of work , with premise and dialogue at the level of kids ' television and plot threads as morose as teen pregnancy , rape and suspected murder ",0,negative
33233,", there is n't much there here . ",0,negative
66776,that disconnects every 10 seconds ,0,negative
41166,a fairly irresistible package ,1,positive
64684,you can fire a torpedo through some of clancy 's holes ,0,negative
25026,unintentional melodrama and tiresome love triangles ,0,negative
20920,that 's what i liked about it -- the real issues tucked between the silly and crude storyline ,1,positive
14514,"the film itself -- as well its delightful cast -- is so breezy , pretty and gifted , it really won my heart ",1,positive
22317,twice as bestial but half as funny ,0,negative
33036,humor ,1,positive
431,feeble comedy . ,0,negative
49039,great marching bands ,1,positive
20458,has no point and goes nowhere ,0,negative
24621,it 's the very definition of epic adventure . ,1,positive
34038,is like seeing a series of perfect black pearls clicking together to form a string . ,1,positive
57841,"bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie . ",1,positive
61868,the dullest science fiction ,0,negative
58476,humdrum ,0,negative
16094,sometimes hilarious ) ,1,positive
20489,the human race splitting in two ,0,negative
32907,give credit to everyone from robinson down to the key grip ,1,positive
3292,nearly all the fundamentals you take for granted in most films are mishandled here . ,0,negative
18813,perfectly clear ,1,positive
19719,snobbery ,0,negative
18194,"instead of making his own style , director marcus adams just copies from various sources -- good sources , bad mixture ",0,negative
46007,a remarkable and novel ,1,positive
23314,a movie that understands characters must come first ,1,positive
8620,", this quietly lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food . ",1,positive
14111,incoherence ,0,negative
46495,pulling on heartstrings ,1,positive
64516,seen in that light ,1,positive
19791,natured ,1,positive
30606,wazoo and sets ,0,negative
1097,its one-sidedness ,0,negative
62618,for dance completists only . ,0,negative
48216,septic tank ,0,negative
9169,"a cold , calculated exercise ",0,negative
33850,its oh-so-hollywood rejiggering and its conventional direction to give the film a soul and an unabashed sense of good old-fashioned escapism ,1,positive
18215,"brave , uninhibited performances ",1,positive
51963,intimidated by both her subject matter ,0,negative
29792,"has elements of romance , tragedy and even silent-movie comedy . ",1,positive
58824,'s a drag how nettelbeck sees working women -- or at least this working woman -- for whom she shows little understanding ,0,negative
2349,perfect for the proud warrior that still lingers in the souls of these characters ,1,positive
35683,", does not work . ",0,negative
21476,"the silly spy vs. spy film the sum of all fears , starring ben affleck , seem downright hitchcockian ",1,positive
64705,a strict reality ,1,positive
53650,a fascinating glimpse of urban life and ,1,positive
144,absolutely and completely ridiculous and ,0,negative
44546,looking for astute observations and coming up blank ,0,negative
23188,fling gags at it ,0,negative
55537,"crisp framing , ",1,positive
25826,wears out her welcome in her most charmless performance ,0,negative
41088,"i found it slow , predictable and not very amusing . ",0,negative
48417,that efforts toward closure only open new wounds ,0,negative
20904,the fact that virtually no one is bound to show up at theaters for it ,0,negative
5711,'re left with a sour taste in your mouth ,0,negative
64994,it 's not clear whether we 're supposed to shriek ,0,negative
57179,a great performance and a reminder of dickens ' grandeur ,1,positive
65357,would know what to make of this italian freakshow ,0,negative
42254,his clamorous approach ,0,negative
44893,the worst sin ,0,negative
12950,has a few nice twists in a standard plot and the charisma of hugh grant and sandra bullock . ,1,positive
35153,a wholesome fantasy ,1,positive
58181,essentially ruined -- or ,0,negative
16311,a fun adventure movie ,1,positive
28479,"come away from his film overwhelmed , hopeful and , perhaps paradoxically , illuminated ",1,positive
35669,with passionate enthusiasms like martin scorsese ,1,positive
39468,stand tall ,1,positive
48227,"jagger , stoppard and director michael apted ... deliver a riveting and surprisingly romantic ride . ",1,positive
12653,drown out ,0,negative
37281,"my friend david cross would call it , ` hungry-man portions of bad ' ",0,negative
4639,has no point and ,0,negative
25873,"figures prominently in this movie , and ",1,positive
26242,", you will enjoy seeing how both evolve ",1,positive
3242,strange and beautiful film . ,1,positive
22756,"full of detail about the man and his country , and is well worth seeing . ",1,positive
52906,devastated ,0,negative
66781,both deserve better . ,0,negative
3031,30 seconds of plot ,0,negative
61271,if it pared down its plots and characters to a few rather than dozens ... or if it were subtler ... or if it had a sense of humor ,0,negative
39336,gives the lie to many clichés and showcases a group of dedicated artists ,1,positive
44060,spends a bit too much time ,0,negative
212,"if it is n't entirely persuasive , it does give exposure to some talented performers ",1,positive
60858,of one unstable man ,1,positive
37025,directed the film from the back of a taxicab ,0,negative
25263,a potentially good comic premise and excellent cast are terribly wasted . ,0,negative
45673,clunky on the screen ,0,negative
58960,ill-advised and poorly ,0,negative
8506,as a reverie about memory and regret ,1,positive
64326,"'s hard to figure the depth of these two literary figures , and even the times in which they lived . ",0,negative
63986,"'s affecting , amusing , sad and reflective . ",1,positive
21821,sloppily ,0,negative
49484,"random , superficial humor ",0,negative
15597,dead-end distaste ,0,negative
33568,that it 'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture ,1,positive
54112,confusing on one level or another ,0,negative
51379,went over my head or -- considering just ,0,negative
63577,an insane comic undertaking ,1,positive
28862,"destroy everything we hold dear about cinema , only now it 's begun to split up so that it can do even more damage ",0,negative
46267,stylistic austerity and forcefulness ,1,positive
43040,"the crackle of lines , the impressive stagings of hardware ",1,positive
63929,"i found the ring moderately absorbing , largely for its elegantly colorful look and sound . ",1,positive
50777,shabby script ,0,negative
28622,already mentioned ,0,negative
16055,clueless and inept ,0,negative
35928,laughs and insight into one of the toughest ages a kid can go through . ,1,positive
52767,intriguing ,1,positive
35686,gives ample opportunity for large-scale action and suspense ,1,positive
54692,... built on the premise that middle-class arkansas consists of monster truck-loving good ol' boys and peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids . ,0,negative
54750,limited and so embellished by editing that there 's really not much of a sense of action ,0,negative
7270,"its courage , ideas , technical proficiency and ",1,positive
12590,define a generation ,1,positive
18551,appetizing ,1,positive
19101,"a remarkably cohesive whole , ",1,positive
64947,"'s a fairly impressive debut from the director , charles stone iii ",1,positive
54826,wrong with a comedy where the only belly laughs come from the selection of outtakes tacked onto the end credits ,0,negative
34649,makes the grade as tawdry trash ,0,negative
45471,the level of marginal competence ,0,negative
17291,also captures moments of spontaneous creativity and authentic co-operative interaction ,1,positive
5246,"no solace here , no entertainment value , merely a fierce lesson in where filmmaking can take us ",0,negative
58831,macaroni and cheese ,0,negative
31883,to spoof both black and white stereotypes equally ,1,positive
8972,die-hard french film connoisseurs ,1,positive
23975,too long and bogs down in a surfeit of characters and unnecessary subplots ,0,negative
33917,limp biscuit ,0,negative
53326,that expands into a meditation on the deep deceptions of innocence ,1,positive
13131,"has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and wear thin with repetition . ",0,negative
45770,plays like an extended dialogue exercise in retard 101 ,0,negative
10308,terrific ,1,positive
16750,lovably ,1,positive
14154,upstaged by an avalanche of more appealing holiday-season product ,1,positive
57468,bounces ,1,positive
8836,an old-fashioned nature film that educates viewers with words and pictures while entertaining them ,1,positive
33176,they find new routes through a familiar neighborhood ,1,positive
8613,"made to be jaglomized is the cannes film festival , the annual riviera spree of flesh , buzz , blab and money . ",0,negative
36802,extraordinary journalism ,1,positive
701,"liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances ",1,positive
65324,makes it a party worth attending ,1,positive
47932,harry potter and the chamber of secrets finds a way to make j.k. rowling 's marvelous series into a deadly bore . ,0,negative
61530,a 90-minute movie that feels five hours long ,0,negative
20568,( and beautifully edited ) ,1,positive
66539,"the intimate , unguarded moments of folks who live in unusual homes -- which pop up in nearly every corner of the country ",1,positive
28909,goes down easy ,0,negative
13431,"a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability ",1,positive
39204,charming ,1,positive
33091,"twenty-three movies into a mostly magnificent directorial career , clint eastwood 's efficiently minimalist style ",1,positive
52578,radiates star-power potential in this remarkable and memorable film ,1,positive
10305,"the biggest is that secret ballot is a comedy , both gentle and biting . ",1,positive
6778,"change watching such a character , ",0,negative
38421,"in anything ever , and easily the most watchable film of the year ",1,positive
14529,signs is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype . ,0,negative
17377,deep or substantial ,1,positive
24492,"'s not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd . ",0,negative
33219,warped logic by writer-director kurt wimmer at the screenplay level ,0,negative
7786,the film itself is small and shriveled ,0,negative
49610,"a predictable , manipulative stinker ",0,negative
5073,an indispensable peek at the art and the agony of making people ,1,positive
65622,"a low , smoky and inviting sizzle ",1,positive
60046,felt emotions can draw people together across the walls that might otherwise separate them ,1,positive
37351,admire ... ,1,positive
44008,nothing overly original ,0,negative
48776,"nicole holofcenter , the insightful writer/director responsible for this illuminating comedy does n't wrap the proceedings up neatly ",1,positive
6675,jolts the laughs ,1,positive
43143,incredible storyline ,1,positive
63346,"a family of five blind , crippled , amish people alive in this situation ",0,negative
49845,has crafted here a worldly-wise and very funny script . ,1,positive
22561,marvelous documentary touches ,1,positive
24270,die for ,1,positive
4157,a chore to sit through -- despite some first-rate performances by its lead ,0,negative
50125,right down the reality drain ,0,negative
55200,collision ,0,negative
21945,"home movie is about the people who live in them , who have carved their own comfortable niche in the world and have been kind enough to share it . ",1,positive
31458,"... a low rate annie featuring some kid who ca n't act , only echoes of jordan , and weirdo actor crispin glover screwing things up old school . ",0,negative
63807,markedly inactive ,0,negative
33777,undistinguished ,0,negative
33533,"to a tragedy which is somehow guessable from the first few minutes , maybe because it echoes the by now intolerable morbidity of so many recent movies ",0,negative
22171,"extended , open-ended poem ",1,positive
63401,unimpeachable ,0,negative
23278,an ambitious ` what if ? ' ,1,positive
222,the horror ,0,negative
59184,"this charming , thought-provoking new york fest ",1,positive
6802,"this is a truly , truly bad movie . ",0,negative
52367,to occasionally break up the live-action scenes with animated sequences ,1,positive
10344,"a horrible , 99-minute ",0,negative
47338,"goldmember has none of the visual wit of the previous pictures , ",0,negative
43594,runs 163 minutes ,0,negative
24216,"of the intelligent , well-made b movie ",1,positive
18844,"as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes sex with strangers , which opens today in the new york metropolitan area , so distasteful ",0,negative
53174,is that it is one that allows him to churn out one mediocre movie after another ,0,negative
42956,overly familiar ,0,negative
7713,a hallucinatory dreamscape that frustrates and captivates ,1,positive
36562,"the half-lit , sometimes creepy intimacy of college dorm rooms , a subtlety that makes the silly , over-the-top coda especially disappointing ",0,negative
38683,to the world trade center tragedy ,0,negative
42970,"nurtures the multi-layers of its characters , ",1,positive
23604,marks a modest if encouraging return to form ,1,positive
10359,crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy ,1,positive
10029,"of those crazy , mixed-up films that does n't know what it wants to be when it grows up ",0,negative
57894,hard to resist his enthusiasm ,1,positive
48501,neil burger here succeeded in ... making the mystery of four decades back the springboard for a more immediate mystery in the present ,1,positive
18002,capture its visual appeal or its atmosphere ,1,positive
20849,choppy and sloppy affair ,0,negative
3601,falls far short ,0,negative
48693,it just zings along with vibrance and warmth . ,1,positive
6199,a comedy ,1,positive
65537,"despite the film 's shortcomings , the stories are quietly moving . ",1,positive
33838,a plodding teen remake that 's so mechanical you can smell the grease on the plot twists . ,0,negative
34583,", doing its namesake proud ",1,positive
40405,"if occasionally flawed , ",0,negative
52591,created a provocative ,1,positive
28051,fairly straightforward ,1,positive
28934,was able to overcome his personal obstacles and become a good man ,1,positive
41834,"an obvious copy of one of the best films ever made , how could it not be ? ",0,negative
39252,third-rate ,0,negative
2891,"not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream , it also represents glossy hollywood at its laziest . ",0,negative
39572,the soul of a man in pain who gradually comes to recognize it and deal with it ,1,positive
48896,heartwarming yarn ,1,positive
37776,"'s also built on a faulty premise , one it follows into melodrama and silliness . ",0,negative
64649,that interest attal and gainsbourg ,1,positive
7917,that rare animal ,1,positive
33934,"this is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker , but ayres makes the right choices at every turn ",1,positive
20713,gets under our skin and draws us in long ,1,positive
16062,"discovered , indulged in ",1,positive
45910,riveting and surprisingly romantic ,1,positive
18382,the viewer 's patience with slow pacing and ,0,negative
60785,are served with a hack script ,0,negative
54059,"this makes for perfectly acceptable , occasionally very enjoyable children 's entertainment . ",1,positive
19837,in all the right ways ,1,positive
56163,"extends to his supple understanding of the role that brown played in american culture as an athlete , a movie star , and an image of black indomitability ",1,positive
62532,hopkins ,1,positive
9314,"rude , scarily funny , sorrowfully sympathetic to the damage it surveys ",1,positive
48618,did not figure out a coherent game ,0,negative
19244,the most exciting action films ,1,positive
25558,suffice to say its total promise is left slightly unfulfilled . ,0,negative
54560,most appealing movies ,1,positive
6757,orchestrating ,1,positive
49747,mediocre exercise ,0,negative
38824,espn ,1,positive
28043,only one of the best gay love stories ever made ,1,positive
42046,"o fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing . ",1,positive
32421,'s nothing wrong with that if the film is well-crafted and this one is ,1,positive
51636,poetry and passion ,1,positive
28607,plays like one of those conversations that comic book guy on `` the simpsons '' has . ,0,negative
66144,is astonishing . ,1,positive
54537,most resonant film since the killer ,1,positive
57049,wonderful tale ,1,positive
41158,peaked ,1,positive
27283,with very little story or character ,0,negative
32351,comfort ,1,positive
47106,", despite several attempts at lengthy dialogue scenes , ",0,negative
27389,an appealing blend ,1,positive
36228,its electronic expression through cyber culture ,1,positive
19132,overwhelming pleasure ,1,positive
65630,great scares and a good surprise ending ,1,positive
41808,gooding is the energetic frontman ,1,positive
20658,it transporting is that it 's also one of the smartest ,1,positive
63407,'s got as potent a topic as ever here ,1,positive
22029,a generic bloodbath that often becomes ,0,negative
43701,a solid formula ,1,positive
53426,spirals downward ,0,negative
5841,"approaches his difficult , endless work with remarkable serenity and discipline . ",1,positive
8420,into heaven ,1,positive
12797,right itself precisely when you think it 's in danger of going wrong ,1,positive
43349,has neither the charisma nor the natural affability that has made tucker a star ,0,negative
21783,in the right direction ,1,positive
29325,has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim ,1,positive
6667,"is even more embracing than monty , if only because it accepts nasty behavior and severe flaws as part of the human condition ",1,positive
53036,burns out ,0,negative
61775,"airless , prepackaged julia roberts wannabe ",0,negative
1856,"upon which to hang broad , mildly fleshed-out characters that seem to have been conjured up only 10 minutes prior to filming ",0,negative
34656,emotionally malleable ,0,negative
22041,funny or ,1,positive
1285,hackneyed and meanspirited ,0,negative
39483,"an hour-and-a-half of inoffensive , unmemorable filler . ",0,negative
45691,to smash its face in ,0,negative
3935,compelling investigation ,1,positive
64096,demented in a good way ,1,positive
48012,an astonishingly witless script ,0,negative
40816,it 's as raw and action-packed an experience as a ringside seat at a tough-man contest . ,1,positive
13577,barker movie ,1,positive
58240,charms ,1,positive
62088,to have you leaving the theater with a smile on your face ,1,positive
37916,"is throwing up his hands in surrender , ",0,negative
47988,a cleverly ,1,positive
20226,a slice of american pie hijinks ,1,positive
14805,"what we have is a character faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance . ",0,negative
37041,"a zippy 96 minutes of mediocre special effects , hoary dialogue , fluxing accents , and -- worst of all -- silly-looking morlocks ",0,negative
46655,"the overall result is an intelligent , realistic portrayal of testing boundaries . ",1,positive
47608,appears not to have been edited at all ,0,negative
8880,this overlong infomercial ,0,negative
24333,"there 's a heavy stench of ` been there , done that ' hanging over the film . ",0,negative
38470,'s hard not to be carried away ,1,positive
49532,killer ,0,negative
24445,... have made the old boy 's characters more quick-witted than any english lit ,1,positive
10080,it is thought-provoking . ,1,positive
27402,thrown-together feel ,0,negative
43653,encompasses many more paths ,1,positive
64930,"'s funny , as the old saying goes , because it 's true . ",1,positive
3660,snl '' has-been ,0,negative
24745,you to enjoy yourselves without feeling conned ,1,positive
33423,chance to revitalize what is and always has been remarkable about clung-to traditions ,1,positive
67153,it weirdly appealing ,1,positive
1165,deemed important enough to make a film in which someone has to be hired to portray richard dawson ,1,positive
25526,a bad imitation ,0,negative
57029,"looked like crap , so crap is what i was expecting . ",0,negative
12079,the best case ,1,positive
31867,sade achieves the near-impossible ,1,positive
16046,but what 's nice is that there 's a casual intelligence that permeates the script . ,1,positive
15199,to rank with its worthy predecessors ,1,positive
15821,makes up for with its heart ,1,positive
15603,of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics ,0,negative
24129,"a burst of color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at ",1,positive
19117,is both a snore and utter tripe . ,0,negative
61832,"an mtv , sugar hysteria , and ",0,negative
46424,` fatal attraction ' for the teeny-bopper set ,0,negative
52497,unbearably lame . ,0,negative
28206,", entertaining and , ultimately , more perceptive moment ",1,positive
48832,what makes it worth the trip to the theater ,1,positive
628,stiff or just plain bad ,0,negative
20865,... most viewers will wish there had been more of the `` queen '' and less of the `` damned . '' ,0,negative
7722,"it 's the type of film about growing up that we do n't see often enough these days : realistic , urgent , and not ",1,positive
31278,petty thievery like this that puts flimsy flicks like this behind bars ,0,negative
3335,the high-buffed gloss and high-octane jolts ,1,positive
42743,compared to his series of spectacular belly flops both on and off the screen ,0,negative
5396,a change in expression ,1,positive
17933,sorvino ,1,positive
39766,is ) looking down at your watch and realizing serving sara is n't even halfway through ,0,negative
55259,with this one too ,1,positive
12371,"blockbusters as patriot games can still turn out a small , personal film with an emotional wallop ",1,positive
24878,scratch a hole in your head ,0,negative
27719,will find it more than capable of rewarding them ,1,positive
30230,too convoluted ,0,negative
64254,have made for better drama ,0,negative
64636,bloodbath ,0,negative
31825,"garcia , who perfectly portrays the desperation of a very insecure man ",1,positive
34556,hopefully inspire action ,1,positive
18769,three sides of his story with a sensitivity and an inquisitiveness reminiscent of truffaut ,1,positive
53961,"you feel good , you feel sad , you feel pissed off , but in the end , you feel alive - which is what they did ",1,positive
34355,made without a glimmer of intelligence or invention ,0,negative
484,deep deceptions ,0,negative
59415,of a good movie ye who enter here ,1,positive
40202,is a temporal inquiry that shoulders its philosophical burden lightly . ,0,negative
4245,michel ,1,positive
51922,clearly a manipulative film ,1,positive
43940,"the acting is amateurish , the cinematography is atrocious , the direction is clumsy , the writing is insipid and the violence is at once luridly graphic and laughably unconvincing ",0,negative
47157,a celebrated wonder ,1,positive
26914,he does display an original talent ,1,positive
52716,what might have been acceptable on the printed page of iles ' book does not translate well to the screen . ,0,negative
30514,austerity and forcefulness ,1,positive
31878,brilliant motion picture ,1,positive
32365,thinking man ,1,positive
8311,"the tuxedo was n't just bad ; it was , as my friend david cross would call it , ` hungry-man portions of bad ' . ",0,negative
10869,scorsese 's mean streets redone by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like leather warriors and switchblade sexpot ,0,negative
61556,touching and funny ,1,positive
49026,"sounds whiny and defensive , as if his life-altering experiences made him bitter and less mature ",0,negative
30051,like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge ,0,negative
1791,tootsie knockoff . ,0,negative
14420,"is moody , oozing , chilling and heart-warming all at once ... ",1,positive
57538,"suspend your disbelief here and now , or you 'll be shaking your head all the way to the credits . ",0,negative
44531,too much of a plunge ,0,negative
14409,"it 's possible that something hip and transgressive was being attempted here that stubbornly refused to gel , but the result is more puzzling than unsettling . ",0,negative
25312,a jerry bruckheimer flick any day of the week ,1,positive
52416,"amusing , let alone funny ",1,positive
23193,gets way too mushy -- and in a relatively short amount of time . ,0,negative
51218,although this idea is `` new '' ,0,negative
46776,distasteful and ,0,negative
62448,make ` cherish ' a very good ( but not great ) movie . ,1,positive
56230,in ( this ) meandering and pointless french coming-of-age import from writer-director anne-sophie birot ,0,negative
61274,some good material ,1,positive
38126,fails to arrive at any satisfying destination ,0,negative
24263,unholy mess ,0,negative
62321,have been any easier to sit through than this hastily dubbed disaster ,0,negative
45464,jumps around ,0,negative
34191,is almost certainly ,1,positive
37901,admire ,1,positive
53677,trashy teen-sleaze equivalent ,0,negative
47240,"an important movie , ",1,positive
62647,directed with sensitivity and skill ,1,positive
40675,winds up mired in tear-drenched quicksand . ,0,negative
7379,a witty ,1,positive
46469,"louiso lets the movie dawdle in classic disaffected-indie-film mode , and brother hoffman 's script stumbles over a late-inning twist that just does n't make sense ",0,negative
62785,spectacle ,1,positive
55382,more re-creations of all those famous moments ,1,positive
62697,krawczyk deserves a huge amount of the credit for the film 's thoroughly winning tone ,1,positive
3425,rare family movie ,1,positive
29719,"can drive right by it without noticing anything special , save for a few comic turns , intended and otherwise ",0,negative
59878,", amusing and unpredictable ",1,positive
40628,dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer ,0,negative
56130,eccentrics ,0,negative
10583,of her life with the imagery in her paintings ,1,positive
42130,dazzling pop entertainment ,1,positive
23613,( including a knockout of a closing line ) ,1,positive
21109,punch and depth ,1,positive
10023,"a master of shadow , quietude , and room noise ",1,positive
19983,pays tribute ,1,positive
6633,offers an interesting look at the rapidly changing face of beijing ,1,positive
52299,might be with a large dose of painkillers ,0,negative
12799,"agonizing , catch-22 ",0,negative
52164,"this would-be ` james bond for the extreme generation ' pic is one big , dumb action movie . ",0,negative
61163,fidel castro ,0,negative
35442,literary detective story ,1,positive
1118,charlotte sometimes is a gem . ,1,positive
54372,is as difficult for the audience to take as it ,0,negative
14636,took of the family vacation ,1,positive
21020,the most original ,1,positive
22170,dramatic urgency ,1,positive
66735,in columbia pictures ' perverse idea of an animated holiday movie ,0,negative
38510,most incoherent ,0,negative
32549,"figures prominently in this movie , and helps keep the proceedings as funny for grown-ups as for rugrats ",1,positive
1990,the best script ,1,positive
62237,like this movie ,1,positive
50625,the drama discloses almost nothing . ,0,negative
37002,"eludes madonna and , playing a charmless witch ",1,positive
49806,"those relationships , including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen ",1,positive
55002,the sheer beauty of his images ,1,positive
38923,"the filmmakers want nothing else than to show us a good time , ",1,positive
45684,"there is something in full frontal , i guess , about artifice and acting and how it distorts reality for people who make movies and watch them , but like most movie riddles , it works only if you have an interest in the characters you see . ",0,negative
58739,dismember ,0,negative
57072,plain lurid ,0,negative
38538,may well be the year 's best and most unpredictable comedy ,1,positive
42682,to good actors ,1,positive
13959,to feel funny and light ,1,positive
25576,considerable charm ,1,positive
57115,"worth the extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles ",1,positive
42206,a masterpeice ,1,positive
29965,to bowling you over ,1,positive
48191,", claustrophobic ",0,negative
13619,without you has a bracing truth that 's refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood . ,1,positive
65662,"does n't flinch from its unsettling prognosis , namely , that the legacy of war is a kind of perpetual pain ",1,positive
66935,clumsily mugging their way through snow dogs ,0,negative
15655,a hilarious place to visit ,1,positive
14009,wryly amusing ,1,positive
44818,encourage ,1,positive
67035,that this film 's cast is uniformly superb ,1,positive
481,quite endearing . ,1,positive
13858,"thrill you , touch you and ",1,positive
6513,the bizarre is credible ,1,positive
1295,"is cruel , misanthropic stuff with only weak claims to surrealism and black comedy . ",0,negative
19436,nothing more than four or five mild chuckles surrounded by 86 minutes of overly-familiar and poorly-constructed comedy . ,0,negative
28697,the dorkier aspects ,0,negative
40434,", save your disgust and your indifference ",0,negative
28977,immensely ambitious ,1,positive
54873,"literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds . ",1,positive
54802,our most flamboyant female comics ,1,positive
48073,at least funny ,1,positive
6481,"fascinating , ludicrous , provocative and vainglorious ",1,positive
19482,of an especially well-executed television movie ,1,positive
48477,this gets us in trouble ,0,negative
42802,use of his particular talents ,1,positive
39633,lethargically paced parable of renewal . ,0,negative
2541,"you could just rent those movies instead , let alone seek out a respectable new one ",0,negative
18285,and engaging film ,1,positive
65508,ghetto ,0,negative
55887,robbed ,0,negative
35827,'ll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture ,1,positive
49091,to accomplish ,1,positive
28576,deceit and murder ,0,negative
27102,its generic villains lack any intrigue ( other than their funny accents ) and the action scenes are poorly delivered . ,0,negative
23261,a pretty good execution ,1,positive
21937,"captures that perverse element of the kafkaesque where identity , overnight , is robbed and replaced with a persecuted `` other . '' ",1,positive
53282,it 's tremendously moving ,1,positive
19013,unholy ,0,negative
45110,"it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights ",1,positive
64117,was immensely enjoyable thanks to great performances ,1,positive
15269,it 's an entertaining movie ,1,positive
6340,like a change in ( herzog 's ) personal policy ,1,positive
37093,watching these two actors play ,1,positive
2975,"fascination , and ",1,positive
66003,", boredom never takes hold . ",1,positive
50866,"veers into corny sentimentality , ",0,negative
40467,some nice twists ,1,positive
7340,the rampantly designed equilibrium becomes a concept doofus ,0,negative
33470,drags it ,0,negative
52478,"maintains a surprisingly buoyant tone throughout , ",1,positive
31782,often intense character study ,1,positive
24199,irony ,0,negative
3173,", festival in cannes offers rare insight into the structure of relationships . ",1,positive
66098,"is dark , brooding and slow , ",0,negative
39163,is also a creative urge ,1,positive
15165,wives are worse ,0,negative
44873,with its own solemn insights ,1,positive
53968,", `` far from heaven '' is a masterpiece . ",1,positive
57524,amoral assassin ,0,negative
63295,as obvious as telling a country skunk ,0,negative
6501,"-- a film less about refracting all of world war ii through the specific conditions of one man , and more about that man ",1,positive
60725,clarity ,1,positive
58065,find their own rhythm and protect each other from the script 's bad ideas and awkwardness . ,0,negative
43704,is so poorly paced you could fit all of pootie tang in between its punchlines ,0,negative
842,any insight ,1,positive
2863,this is more appetizing than a side dish of asparagus . ,1,positive
53377,"a wonderful , ghastly film . ",1,positive
16706,hollow tribute ,0,negative
61263,weirdly appealing ,1,positive
25430,assign one bright shining star to roberto benigni 's pinocchio -- ,1,positive
50920,"in addition to gluing you to the edge of your seat , changing lanes is also a film of freshness , imagination and insight . ",1,positive
31504,"no matter how much he runs around and acts like a doofus , accepting a 50-year-old in the role is creepy in a michael jackson sort of way . ",0,negative
13263,"tom tykwer , director of the resonant and sense-spinning run lola run ",1,positive
30760,outside his grasp ,0,negative
36582,"was so endlessly , grotesquely , inventive ",1,positive
22142,could n't help but feel the wasted potential of this slapstick comedy . ,0,negative
15912,ca n't quite conceal that there 's nothing resembling a spine here ,0,negative
4364,to begrudge anyone for receiving whatever consolation ,0,negative
40853,that even tunney ca n't save ,0,negative
54235,outstanding ,1,positive
8557,with the kind of visual flair that shows what great cinema can really do ,1,positive
36038,love to have their kids ,1,positive
32951,nearly three decades of bittersweet camaraderie and history ,1,positive
41977,fun and enjoyable ,1,positive
5314,"the son of the bride 's humor is born out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues . ",1,positive
7842,real narrative logic ,1,positive
22328,"in unexpected ways , touching ",1,positive
64172,an underdone potato ,0,negative
28626,truly edgy ,1,positive
64479,where nothing 's happening ,0,negative
19949,"all about anakin ... and the lustrous polished visuals rich in color and creativity and , of course , special effect ",1,positive
14663,wrong with this increasingly pervasive aspect of gay culture ,0,negative
43706,respects ,1,positive
8815,considerable ,1,positive
16187,will give many ministers and bible-study groups hours of material to discuss . ,1,positive
62037,refreshingly ,1,positive
42666,to perform ,1,positive
13609,a tasty performance ,1,positive
9146,allegiance to chekhov ,1,positive
15521,"a memorable experience that , like many of his works , presents weighty issues ",1,positive
18115,locales ,0,negative
14107,cinematic experience ,1,positive
44318,bad soap opera ,0,negative
66181,enthusiastic ,1,positive
51026,choosing his roles with the precision of the insurance actuary ,1,positive
3452,"holm does his sly , intricate magic , ",1,positive
45811,conjured up more coming-of-age stories ,1,positive
21284,the film is not entirely successful ,0,negative
